siret,montant_ht,montant_ttc,tva_rate,ocr_confidence
56789012345678,16635.18,19962.22,20.0,0.97
44306184100047,5579.88,6695.86,20.0,0.97
10000000410009,18193.48,21832.18,20.0,0.89
56789012345678,5557.28,6668.74,20.0,0.95
45678901234567,2526.93,2665.91,5.5,0.96
48058276317651,52415.63,52415.63,0.0,0.86
44306184100047,1407.53,1689.04,20.0,0.95
54564553918697,34514.06,41416.87,20.0,0.93
11223344556677,33886.48,33886.48,0.0,0.94
75435026855916,31065.28,37278.34,20.0,0.96
52261471152012,50662.91,60795.49,20.0,0.94
90123456789012,11895.92,14275.1,20.0,0.97
23487922525076,37076.39,44491.67,20.0,0.94
45678901234567,2484.1,2732.51,10.0,0.93
18429417741911,31383.95,34522.35,10.0,0.9
56789012345678,9594.55,11513.46,20.0,0.98
56789012345678,15495.16,18594.19,20.0,0.96
84651449985563,52229.64,52229.64,0.0,0.89
78193801785895,24069.89,28883.87,20.0,0.97
44306184100047,6164.49,7397.39,20.0,0.92
32345678901234,102468.98,122962.78,20.0,0.89
78901234567890,231.55,244.29,5.5,0.95
32345678901234,22502.46,27002.95,20.0,0.92
45678901234567,2219.92,2441.91,10.0,0.97
11223344556677,27088.25,27088.25,0.0,0.92
56789012345678,14682.91,17619.49,20.0,0.99
44306184100047,5046.57,6055.88,20.0,0.91
56789012345678,9316.0,11179.2,20.0,0.96
29154012671288,284.24,299.87,5.5,0.91
32345678901234,77481.19,92977.43,20.0,0.97
32345678901234,87011.64,104413.97,20.0,0.89
10000000410009,35864.44,43037.33,20.0,0.91
42788853464897,15449.01,16993.91,10.0,0.96
85146893937907,57900.74,69480.89,20.0,0.87
44306184100047,3152.59,3783.11,20.0,0.9
39413361442672,44426.78,46870.25,5.5,0.94
45678901234567,1671.34,1838.47,10.0,0.98
45678901234567,2946.29,3240.92,10.0,0.91
45678901234567,560.26,591.07,5.5,0.91
56687614716006,28786.61,30369.87,5.5,0.88
65945447425181,29752.05,35702.46,20.0,0.99
67890123456789,5803.13,6963.76,20.0,0.89
78901234567890,536.6,643.92,20.0,0.98
72147801432589,42952.48,42952.48,0.0,0.94
17376365755521,35932.5,35932.5,0.0,0.94
45678901234567,829.63,912.59,10.0,0.96
66899686628083,7453.45,8944.14,20.0,0.98
90123456789012,51208.16,61449.79,20.0,0.97
45678901234567,1118.3,1230.13,10.0,0.99
11223344556677,71956.59,71956.59,0.0,0.91
11223344556677,33620.7,33620.7,0.0,0.98
10000000410009,49893.09,59871.71,20.0,0.9
71607721789156,45068.59,54082.31,20.0,0.85
45678901234567,497.32,524.67,5.5,0.91
54539296024830,32790.13,39348.16,20.0,0.95
52658684499424,17192.64,20631.17,20.0,0.95
11223344556677,38506.56,38506.56,0.0,0.93
44306184100047,7447.75,8937.3,20.0,0.96
67890123456789,16711.18,20053.42,20.0,0.88
44306184100047,5972.99,7167.59,20.0,0.91
11223344556677,66261.91,66261.91,0.0,0.88
78901234567890,1838.66,2206.39,20.0,0.99
32345678901234,47501.6,57001.92,20.0,0.9
67890123456789,9907.77,11889.32,20.0,0.96
45204372177213,13643.1,16371.72,20.0,0.96
17711364321431,18158.12,21789.74,20.0,0.91
47496741609335,9181.29,10099.42,10.0,0.93
65418047830369,33408.0,40089.6,20.0,0.99
32345678901234,78638.31,94365.97,20.0,0.9
87705701580879,7234.29,7632.18,5.5,0.99
78901234567890,1838.99,2206.79,20.0,0.98
35191977203829,19377.21,21314.93,10.0,0.88
37360833214000,37916.94,41708.63,10.0,0.92
36344513375699,12743.0,12743.0,0.0,0.99
52933396053482,27426.6,30169.26,10.0,0.95
60534911143118,54098.4,59508.24,10.0,0.96
58393411896358,26342.83,31611.4,20.0,0.95
75338258045806,29137.08,29137.08,0.0,0.98
22939101786375,3507.23,4208.68,20.0,0.89
36451754851654,6495.61,6852.87,5.5,0.92
78901234567890,1409.53,1487.05,5.5,0.99
45678901234567,2313.9,2441.16,5.5,0.93
11223344556677,46642.12,46642.12,0.0,0.91
45473328249163,8039.07,8842.98,10.0,0.93
69574239178689,44192.64,48611.9,10.0,0.87
25027645870803,37873.96,41661.36,10.0,0.85
44027521530220,26203.73,31444.48,20.0,0.96
90123456789012,32166.72,38600.06,20.0,0.96
11223344556677,35808.6,35808.6,0.0,0.91
66978872486411,46595.26,55914.31,20.0,0.87
56789012345678,15583.13,18699.76,20.0,0.95
45678901234567,384.09,422.5,10.0,0.99
90123456789012,44203.35,53044.02,20.0,0.94
32345678901234,116839.86,140207.83,20.0,0.89
45678901234567,1087.71,1196.48,10.0,0.88
89012345678901,3586.09,4303.31,20.0,0.9
66580517886721,19521.67,23426.0,20.0,0.91
11286992267409,21797.32,26156.78,20.0,0.99
45678901234567,2175.5,2393.05,10.0,0.93
10000000410009,39682.98,47619.58,20.0,0.93
42189176260234,54420.0,65304.0,20.0,0.9
54721306018640,36230.0,43476.0,20.0,0.92
21173107777135,36112.87,36112.87,0.0,0.89
56789012345678,22324.79,26789.75,20.0,0.99
90123456789012,23275.27,27930.32,20.0,0.92
56789012345678,6020.01,7224.01,20.0,0.96
56789012345678,17350.57,20820.68,20.0,0.91
44306184100047,3051.88,3662.26,20.0,0.95
88863789261978,58510.06,64361.07,10.0,0.87
89012345678901,4633.02,5559.62,20.0,0.89
57500210965468,39486.16,47383.39,20.0,0.88
41540358546474,29233.28,32156.61,10.0,0.94
89012345678901,2714.89,3257.87,20.0,0.89
32345678901234,58741.66,70489.99,20.0,0.96
11223344556677,69582.03,69582.03,0.0,0.93
89012345678901,2700.64,3240.77,20.0,0.9
90123456789012,62787.07,75344.48,20.0,0.95
56789012345678,14952.61,17943.13,20.0,0.99
39790400774843,48445.51,58134.61,20.0,0.92
56789012345678,22001.8,26402.16,20.0,0.95
11223344556677,87582.1,87582.1,0.0,0.86
69399632240198,20694.58,21832.78,5.5,0.91
21362280007311,480.34,506.76,5.5,0.88
56789012345678,21450.84,25741.01,20.0,0.97
56789012345678,10275.05,12330.06,20.0,0.93
10000000410009,20333.38,24400.06,20.0,0.93
32345678901234,98843.15,118611.78,20.0,0.93
11223344556677,62622.72,62622.72,0.0,0.92
45678901234567,1643.07,1807.38,10.0,0.95
11223344556677,60276.76,60276.76,0.0,0.91
32345678901234,52671.91,63206.29,20.0,0.92
11223344556677,95647.96,95647.96,0.0,0.97
89012345678901,3550.89,4261.07,20.0,0.92
32345678901234,25689.01,30826.81,20.0,0.96
78901234567890,1698.73,1792.16,5.5,0.98
45678901234567,1545.65,1700.22,10.0,0.94
56789012345678,9494.23,11393.08,20.0,0.95
35269280652309,47192.01,56630.41,20.0,0.97
45678901234567,1092.32,1152.4,5.5,0.97
19308072717999,10706.98,12848.38,20.0,0.89
78901234567890,816.26,861.15,5.5,0.91
89012345678901,3152.63,3783.16,20.0,0.92
11223344556677,81709.06,81709.06,0.0,0.88
56789012345678,17986.22,21583.46,20.0,0.99
65470846512335,36729.14,44074.97,20.0,0.89
57478399054294,48710.11,58452.13,20.0,0.99
78901234567890,353.05,423.66,20.0,0.95
44306184100047,6720.11,8064.13,20.0,0.99
78901234567890,1437.72,1725.26,20.0,0.99
44306184100047,4290.16,5148.19,20.0,0.9
45678901234567,613.77,647.53,5.5,0.99
33543454111738,12730.32,15276.38,20.0,0.9
97761920774872,24636.74,25991.76,5.5,0.99
32345678901234,80500.58,96600.7,20.0,0.94
90123456789012,50254.02,60304.82,20.0,0.9
82977372675754,761.72,837.89,10.0,0.96
32345678901234,101096.68,121316.02,20.0,0.9
10000000410009,47511.05,57013.26,20.0,0.88
44306184100047,3937.14,4724.57,20.0,0.96
45678901234567,1214.02,1280.79,5.5,0.91
38471703127909,8439.88,10127.86,20.0,0.99
89012345678901,2518.61,3022.33,20.0,0.95
23122433531597,10368.28,12441.94,20.0,0.92
10000000410009,20478.64,24574.37,20.0,0.88
